HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
KDR,-1.63,0.13267,PietersenMaleParvalbumin,SCZ,Human
KEAP1,0.20,0.85687,PietersenMaleParvalbumin,SCZ,Human
KIDINS220,-0.36,0.44961,PietersenMaleParvalbumin,SCZ,Human
KIF3A,-1.03,0.43088,PietersenMaleParvalbumin,SCZ,Human
KIF5A,0.49,0.64406,PietersenMaleParvalbumin,SCZ,Human
KIT,0.98,0.54633,PietersenMaleParvalbumin,SCZ,Human
KITLG,-0.11,0.33725,PietersenMaleParvalbumin,SCZ,Human
KLB,0.71,0.28002,PietersenMaleParvalbumin,SCZ,Human
KLC3,0.65,0.48880,PietersenMaleParvalbumin,SCZ,Human
KLF4,-0.27,0.77893,PietersenMaleParvalbumin,SCZ,Human
KLK3,-0.44,0.60674,PietersenMaleParvalbumin,SCZ,Human
KMO,0.32,0.63224,PietersenMaleParvalbumin,SCZ,Human
KMT2A,-0.57,0.28335,PietersenMaleParvalbumin,SCZ,Human
KNG1,1.06,0.35333,PietersenMaleParvalbumin,SCZ,Human
KRAS,-0.29,0.53435,PietersenMaleParvalbumin,SCZ,Human
KYNU,0.39,0.45987,PietersenMaleParvalbumin,SCZ,Human
L2HGDH,-0.51,0.51214,PietersenMaleParvalbumin,SCZ,Human
LAMC1,-0.20,0.56444,PietersenMaleParvalbumin,SCZ,Human
LAMC3,0.17,0.86849,PietersenMaleParvalbumin,SCZ,Human
LAT,-0.75,0.45990,PietersenMaleParvalbumin,SCZ,Human
LATS2,-0.59,0.43476,PietersenMaleParvalbumin,SCZ,Human
LCK,0.23,0.45892,PietersenMaleParvalbumin,SCZ,Human
LCN2,1.20,0.18399,PietersenMaleParvalbumin,SCZ,Human
LCP2,-0.38,0.29173,PietersenMaleParvalbumin,SCZ,Human
LDHD,-0.69,0.55616,PietersenMaleParvalbumin,SCZ,Human
LDLR,-0.15,0.56795,PietersenMaleParvalbumin,SCZ,Human
LEF1,-0.14,0.31638,PietersenMaleParvalbumin,SCZ,Human
LEFTY1,-0.45,0.57551,PietersenMaleParvalbumin,SCZ,Human
LEP,0.49,0.63972,PietersenMaleParvalbumin,SCZ,Human
LEPR,-0.33,0.37343,PietersenMaleParvalbumin,SCZ,Human
LIF,0.62,0.51922,PietersenMaleParvalbumin,SCZ,Human
LIMK1,-0.43,0.42219,PietersenMaleParvalbumin,SCZ,Human
LIPE,-0.02,0.77484,PietersenMaleParvalbumin,SCZ,Human
LPAR1,-0.76,0.38975,PietersenMaleParvalbumin,SCZ,Human
LPAR6,-0.86,0.35725,PietersenMaleParvalbumin,SCZ,Human
LPCAT3,-0.10,0.67992,PietersenMaleParvalbumin,SCZ,Human
LPIN1,0.05,0.30190,PietersenMaleParvalbumin,SCZ,Human
LPL,-0.19,0.49900,PietersenMaleParvalbumin,SCZ,Human
LRP1,-0.36,0.67168,PietersenMaleParvalbumin,SCZ,Human
LRP6,-0.02,0.72291,PietersenMaleParvalbumin,SCZ,Human
LRRK2,0.31,0.73161,PietersenMaleParvalbumin,SCZ,Human
LSM4,-0.44,0.53835,PietersenMaleParvalbumin,SCZ,Human
LTA4H,0.41,0.65487,PietersenMaleParvalbumin,SCZ,Human
LTB4R,0.33,0.70677,PietersenMaleParvalbumin,SCZ,Human
LTC4S,0.89,0.39691,PietersenMaleParvalbumin,SCZ,Human
LYN,0.12,0.51794,PietersenMaleParvalbumin,SCZ,Human
MAD1L1,1.17,0.21460,PietersenMaleParvalbumin,SCZ,Human
MAD2L2,0.07,0.93298,PietersenMaleParvalbumin,SCZ,Human
MAF,0.03,0.58158,PietersenMaleParvalbumin,SCZ,Human
MAGED1,-0.97,0.40734,PietersenMaleParvalbumin,SCZ,Human
MALT1,-0.52,0.39120,PietersenMaleParvalbumin,SCZ,Human
MAML3,-0.76,0.24811,PietersenMaleParvalbumin,SCZ,Human
MAOA,0.23,0.52369,PietersenMaleParvalbumin,SCZ,Human
MAP1LC3C,-0.35,0.72108,PietersenMaleParvalbumin,SCZ,Human
MAP2K1,-0.37,0.79800,PietersenMaleParvalbumin,SCZ,Human
MAP2K3,-0.16,0.34824,PietersenMaleParvalbumin,SCZ,Human
MAP2K4,-0.38,0.70105,PietersenMaleParvalbumin,SCZ,Human
MAP2K5,-0.63,0.33350,PietersenMaleParvalbumin,SCZ,Human
MAP2K6,0.57,0.55363,PietersenMaleParvalbumin,SCZ,Human
MAP2K7,-0.68,0.36702,PietersenMaleParvalbumin,SCZ,Human
MAP3K1,-0.91,0.31863,PietersenMaleParvalbumin,SCZ,Human
MAP3K10,-1.06,0.22211,PietersenMaleParvalbumin,SCZ,Human
MAP3K11,0.54,0.52240,PietersenMaleParvalbumin,SCZ,Human
MAP3K14,-0.94,0.41764,PietersenMaleParvalbumin,SCZ,Human
MAP3K2,-0.18,0.28300,PietersenMaleParvalbumin,SCZ,Human
MAP3K3,-0.09,0.85849,PietersenMaleParvalbumin,SCZ,Human
MAP3K5,-0.03,0.62209,PietersenMaleParvalbumin,SCZ,Human
MAP3K7,0.70,0.39739,PietersenMaleParvalbumin,SCZ,Human
MAP3K8,-0.62,0.48590,PietersenMaleParvalbumin,SCZ,Human
MAPK1,-0.26,0.53570,PietersenMaleParvalbumin,SCZ,Human
MAPK14,0.41,0.17290,PietersenMaleParvalbumin,SCZ,Human
MAPK7,-1.13,0.25247,PietersenMaleParvalbumin,SCZ,Human
MAPK8,0.32,0.41782,PietersenMaleParvalbumin,SCZ,Human
MAPKAP1,0.63,0.32847,PietersenMaleParvalbumin,SCZ,Human
MAPKAPK2,0.81,0.38726,PietersenMaleParvalbumin,SCZ,Human
MAPT,-0.04,0.75497,PietersenMaleParvalbumin,SCZ,Human
MARCKS,-0.12,0.65835,PietersenMaleParvalbumin,SCZ,Human
MAX,-0.32,0.51421,PietersenMaleParvalbumin,SCZ,Human
MCAT,0.24,0.80844,PietersenMaleParvalbumin,SCZ,Human
MCCC1,-0.13,0.89490,PietersenMaleParvalbumin,SCZ,Human
MCL1,0.12,0.48083,PietersenMaleParvalbumin,SCZ,Human
MCM2,-0.53,0.58026,PietersenMaleParvalbumin,SCZ,Human
MCM3,-1.20,0.20974,PietersenMaleParvalbumin,SCZ,Human
MCM4,-0.19,0.21375,PietersenMaleParvalbumin,SCZ,Human
MCM5,-0.38,0.42499,PietersenMaleParvalbumin,SCZ,Human
MCM6,-1.12,0.33163,PietersenMaleParvalbumin,SCZ,Human
MCM7,0.08,0.39301,PietersenMaleParvalbumin,SCZ,Human
MCOLN1,0.14,0.92355,PietersenMaleParvalbumin,SCZ,Human
MDH1,-0.77,0.52215,PietersenMaleParvalbumin,SCZ,Human
MDM2,0.65,0.31761,PietersenMaleParvalbumin,SCZ,Human
ME2,-0.53,0.54454,PietersenMaleParvalbumin,SCZ,Human
MECR,-0.53,0.54720,PietersenMaleParvalbumin,SCZ,Human
MED1,-0.31,0.52872,PietersenMaleParvalbumin,SCZ,Human
MEF2A,-0.40,0.68372,PietersenMaleParvalbumin,SCZ,Human
MEF2C,-0.11,0.56350,PietersenMaleParvalbumin,SCZ,Human
MET,-0.19,0.45023,PietersenMaleParvalbumin,SCZ,Human
MGLL,-0.40,0.67366,PietersenMaleParvalbumin,SCZ,Human
MIF,-1.16,0.25082,PietersenMaleParvalbumin,SCZ,Human
MITF,-0.10,0.62250,PietersenMaleParvalbumin,SCZ,Human
MLH1,0.02,0.98521,PietersenMaleParvalbumin,SCZ,Human
MLKL,-0.31,0.70674,PietersenMaleParvalbumin,SCZ,Human
MLST8,0.57,0.50347,PietersenMaleParvalbumin,SCZ,Human
MME,-0.08,0.11834,PietersenMaleParvalbumin,SCZ,Human
MMP1,-0.67,0.47492,PietersenMaleParvalbumin,SCZ,Human
MMP13,-0.33,0.73991,PietersenMaleParvalbumin,SCZ,Human
MMP2,-0.69,0.39962,PietersenMaleParvalbumin,SCZ,Human
MMP3,-1.32,0.25110,PietersenMaleParvalbumin,SCZ,Human
MMP7,-0.95,0.30606,PietersenMaleParvalbumin,SCZ,Human
MMP9,-0.17,0.86987,PietersenMaleParvalbumin,SCZ,Human
MPO,0.08,0.48214,PietersenMaleParvalbumin,SCZ,Human
MPST,0.15,0.88421,PietersenMaleParvalbumin,SCZ,Human
MSH2,0.65,0.50625,PietersenMaleParvalbumin,SCZ,Human
MSH3,-0.01,0.60364,PietersenMaleParvalbumin,SCZ,Human
MSH6,-0.26,0.76212,PietersenMaleParvalbumin,SCZ,Human
MSN,-0.94,0.46407,PietersenMaleParvalbumin,SCZ,Human
MSX1,-0.75,0.47212,PietersenMaleParvalbumin,SCZ,Human
MTNR1A,-0.75,0.50123,PietersenMaleParvalbumin,SCZ,Human
MTNR1B,0.37,0.68195,PietersenMaleParvalbumin,SCZ,Human
MTOR,0.05,0.57211,PietersenMaleParvalbumin,SCZ,Human
MTR,-0.37,0.68547,PietersenMaleParvalbumin,SCZ,Human
MTTP,1.44,0.18211,PietersenMaleParvalbumin,SCZ,Human
MVD,-0.87,0.32924,PietersenMaleParvalbumin,SCZ,Human
MVK,-0.30,0.71678,PietersenMaleParvalbumin,SCZ,Human
MYB,1.37,0.04580,PietersenMaleParvalbumin,SCZ,Human
MYC,-0.43,0.34268,PietersenMaleParvalbumin,SCZ,Human
MYD88,-1.45,0.28123,PietersenMaleParvalbumin,SCZ,Human
MYH6,0.81,0.42758,PietersenMaleParvalbumin,SCZ,Human
MYL12B,1.48,0.16102,PietersenMaleParvalbumin,SCZ,Human
MYL9,-0.21,0.61391,PietersenMaleParvalbumin,SCZ,Human
MYO6,-0.04,0.32902,PietersenMaleParvalbumin,SCZ,Human
MYOD1,1.20,0.21048,PietersenMaleParvalbumin,SCZ,Human
NAE1,-0.74,0.51258,PietersenMaleParvalbumin,SCZ,Human
NAGLU,-1.16,0.25141,PietersenMaleParvalbumin,SCZ,Human
NAGS,-0.24,0.78545,PietersenMaleParvalbumin,SCZ,Human
NAT8,1.05,0.29498,PietersenMaleParvalbumin,SCZ,Human
NAT8L,0.40,0.61644,PietersenMaleParvalbumin,SCZ,Human
NCAM1,-0.06,0.44246,PietersenMaleParvalbumin,SCZ,Human
NCBP1,0.15,0.42313,PietersenMaleParvalbumin,SCZ,Human
NCF1,-0.71,0.37166,PietersenMaleParvalbumin,SCZ,Human
NCF2,2.18,0.03425,PietersenMaleParvalbumin,SCZ,Human
NCK1,-0.49,0.20028,PietersenMaleParvalbumin,SCZ,Human
NCK2,-0.58,0.58614,PietersenMaleParvalbumin,SCZ,Human
NCKAP1,-0.37,0.72269,PietersenMaleParvalbumin,SCZ,Human
NCL,-0.12,0.90228,PietersenMaleParvalbumin,SCZ,Human
NCOA2,0.17,0.57642,PietersenMaleParvalbumin,SCZ,Human
NCOA3,-0.56,0.42335,PietersenMaleParvalbumin,SCZ,Human
NCOA4,-1.31,0.20832,PietersenMaleParvalbumin,SCZ,Human
NCOR1,-0.58,0.46270,PietersenMaleParvalbumin,SCZ,Human
NCSTN,-0.64,0.50202,PietersenMaleParvalbumin,SCZ,Human
NDUFA1,-1.00,0.42361,PietersenMaleParvalbumin,SCZ,Human
NDUFA10,0.21,0.67338,PietersenMaleParvalbumin,SCZ,Human
NDUFA11,0.99,0.30387,PietersenMaleParvalbumin,SCZ,Human
NDUFA12,-1.10,0.40799,PietersenMaleParvalbumin,SCZ,Human
NDUFA13,0.24,0.80331,PietersenMaleParvalbumin,SCZ,Human
NDUFA2,-0.59,0.56957,PietersenMaleParvalbumin,SCZ,Human
NDUFA3,0.11,0.90656,PietersenMaleParvalbumin,SCZ,Human
NDUFA4,-1.30,0.32135,PietersenMaleParvalbumin,SCZ,Human
NDUFA5,-0.42,0.46428,PietersenMaleParvalbumin,SCZ,Human
NDUFA6,-1.21,0.27994,PietersenMaleParvalbumin,SCZ,Human
NDUFA7,-0.74,0.39831,PietersenMaleParvalbumin,SCZ,Human
NDUFA8,-1.50,0.21315,PietersenMaleParvalbumin,SCZ,Human
NDUFA9,-1.28,0.17374,PietersenMaleParvalbumin,SCZ,Human
NDUFAB1,-1.81,0.31433,PietersenMaleParvalbumin,SCZ,Human
NDUFB1,-1.71,0.14102,PietersenMaleParvalbumin,SCZ,Human
NDUFB10,-0.39,0.65326,PietersenMaleParvalbumin,SCZ,Human
NDUFB11,0.12,0.90164,PietersenMaleParvalbumin,SCZ,Human
NDUFB2,-1.42,0.19341,PietersenMaleParvalbumin,SCZ,Human
NDUFB3,-0.72,0.51692,PietersenMaleParvalbumin,SCZ,Human
NDUFB4,-0.74,0.46162,PietersenMaleParvalbumin,SCZ,Human
NDUFB5,-0.99,0.27528,PietersenMaleParvalbumin,SCZ,Human
NDUFB6,-0.73,0.55901,PietersenMaleParvalbumin,SCZ,Human
NDUFB7,0.17,0.32546,PietersenMaleParvalbumin,SCZ,Human
NDUFB8,-0.71,0.44434,PietersenMaleParvalbumin,SCZ,Human
NDUFB9,-1.12,0.30786,PietersenMaleParvalbumin,SCZ,Human
NDUFC1,-1.04,0.24525,PietersenMaleParvalbumin,SCZ,Human
NDUFS1,-1.20,0.13045,PietersenMaleParvalbumin,SCZ,Human
NDUFS2,-0.43,0.69632,PietersenMaleParvalbumin,SCZ,Human
NDUFS3,-0.02,0.98275,PietersenMaleParvalbumin,SCZ,Human
NDUFS4,-2.11,0.08177,PietersenMaleParvalbumin,SCZ,Human
NDUFS5,-0.83,0.41943,PietersenMaleParvalbumin,SCZ,Human
NDUFS6,-0.51,0.61290,PietersenMaleParvalbumin,SCZ,Human
NDUFS7,0.90,0.34990,PietersenMaleParvalbumin,SCZ,Human
NDUFS8,0.17,0.80122,PietersenMaleParvalbumin,SCZ,Human
NDUFV1,-0.18,0.51870,PietersenMaleParvalbumin,SCZ,Human
NDUFV2,0.06,0.95229,PietersenMaleParvalbumin,SCZ,Human
NDUFV3,-0.20,0.81645,PietersenMaleParvalbumin,SCZ,Human
NEFH,-0.67,0.51475,PietersenMaleParvalbumin,SCZ,Human
NEFL,-0.69,0.53661,PietersenMaleParvalbumin,SCZ,Human
NEFM,-0.23,0.74152,PietersenMaleParvalbumin,SCZ,Human
NEO1,-0.63,0.47995,PietersenMaleParvalbumin,SCZ,Human
NEUROD1,-0.92,0.39201,PietersenMaleParvalbumin,SCZ,Human
NEUROG1,-0.39,0.65698,PietersenMaleParvalbumin,SCZ,Human
NF1,0.03,0.63125,PietersenMaleParvalbumin,SCZ,Human
NFATC1,-0.17,0.27215,PietersenMaleParvalbumin,SCZ,Human
NFATC2,-0.17,0.45485,PietersenMaleParvalbumin,SCZ,Human
NFE2L2,0.33,0.62975,PietersenMaleParvalbumin,SCZ,Human
NFKB1,0.09,0.92858,PietersenMaleParvalbumin,SCZ,Human
NFKB2,-0.62,0.35586,PietersenMaleParvalbumin,SCZ,Human
NFKBIA,-1.24,0.29893,PietersenMaleParvalbumin,SCZ,Human
NFYA,0.08,0.47109,PietersenMaleParvalbumin,SCZ,Human
NGF,-2.02,0.05393,PietersenMaleParvalbumin,SCZ,Human
NGFR,-1.24,0.16955,PietersenMaleParvalbumin,SCZ,Human
NKD1,-0.44,0.55813,PietersenMaleParvalbumin,SCZ,Human
NKX2-2,-2.31,0.03396,PietersenMaleParvalbumin,SCZ,Human
NKX3-1,-0.44,0.57282,PietersenMaleParvalbumin,SCZ,Human
NLK,0.18,0.70272,PietersenMaleParvalbumin,SCZ,Human
NME6,0.27,0.48300,PietersenMaleParvalbumin,SCZ,Human
NODAL,0.14,0.82682,PietersenMaleParvalbumin,SCZ,Human
NOS1,-0.12,0.39740,PietersenMaleParvalbumin,SCZ,Human
NOS1AP,-1.02,0.27796,PietersenMaleParvalbumin,SCZ,Human
NOS2,0.11,0.90400,PietersenMaleParvalbumin,SCZ,Human
NOS3,-0.10,0.70173,PietersenMaleParvalbumin,SCZ,Human
NOTCH1,0.35,0.66712,PietersenMaleParvalbumin,SCZ,Human
NOX1,0.05,0.17360,PietersenMaleParvalbumin,SCZ,Human
NPC2,-0.07,0.93817,PietersenMaleParvalbumin,SCZ,Human
NPPA,-1.10,0.25632,PietersenMaleParvalbumin,SCZ,Human
NPPB,-0.06,0.94915,PietersenMaleParvalbumin,SCZ,Human
NPR1,0.10,0.69596,PietersenMaleParvalbumin,SCZ,Human
NPY,-2.18,0.03879,PietersenMaleParvalbumin,SCZ,Human
NQO1,-0.38,0.33922,PietersenMaleParvalbumin,SCZ,Human
NR0B2,-1.54,0.11724,PietersenMaleParvalbumin,SCZ,Human
NR1H3,-0.16,0.85864,PietersenMaleParvalbumin,SCZ,Human
NR3C1,-0.58,0.42992,PietersenMaleParvalbumin,SCZ,Human
NR4A1,0.97,0.22392,PietersenMaleParvalbumin,SCZ,Human
NR4A3,-0.54,0.63331,PietersenMaleParvalbumin,SCZ,Human
NRF1,0.76,0.15905,PietersenMaleParvalbumin,SCZ,Human
NRG1,0.65,0.39778,PietersenMaleParvalbumin,SCZ,Human
NRG2,0.28,0.63206,PietersenMaleParvalbumin,SCZ,Human
NRG3,-0.12,0.93018,PietersenMaleParvalbumin,SCZ,Human
NRG4,-0.82,0.42680,PietersenMaleParvalbumin,SCZ,Human
NSF,-0.90,0.35745,PietersenMaleParvalbumin,SCZ,Human
NTF3,-0.34,0.70993,PietersenMaleParvalbumin,SCZ,Human
NTF4,1.48,0.12675,PietersenMaleParvalbumin,SCZ,Human
NTN1,0.03,0.54462,PietersenMaleParvalbumin,SCZ,Human
NTNG1,1.16,0.16677,PietersenMaleParvalbumin,SCZ,Human
NTRK1,0.46,0.61185,PietersenMaleParvalbumin,SCZ,Human
NTRK2,-0.13,0.63237,PietersenMaleParvalbumin,SCZ,Human
NTRK3,-0.32,0.62009,PietersenMaleParvalbumin,SCZ,Human
OAT,-0.55,0.56493,PietersenMaleParvalbumin,SCZ,Human
ODC1,-0.46,0.67118,PietersenMaleParvalbumin,SCZ,Human
OGDH,0.34,0.57143,PietersenMaleParvalbumin,SCZ,Human
OLR1,-1.10,0.29862,PietersenMaleParvalbumin,SCZ,Human
ONECUT1,-0.64,0.49199,PietersenMaleParvalbumin,SCZ,Human
OPLAH,-0.59,0.56819,PietersenMaleParvalbumin,SCZ,Human
ORC1,0.03,0.54623,PietersenMaleParvalbumin,SCZ,Human
ORC2,0.75,0.41419,PietersenMaleParvalbumin,SCZ,Human
ORC3,-0.07,0.95722,PietersenMaleParvalbumin,SCZ,Human
ORC4,-1.56,0.16593,PietersenMaleParvalbumin,SCZ,Human
ORC5,0.66,0.54335,PietersenMaleParvalbumin,SCZ,Human
ORC6,-0.77,0.47979,PietersenMaleParvalbumin,SCZ,Human
OTC,0.55,0.64679,PietersenMaleParvalbumin,SCZ,Human
OXCT1,-1.24,0.23467,PietersenMaleParvalbumin,SCZ,Human
OXSM,-1.45,0.21962,PietersenMaleParvalbumin,SCZ,Human
OXT,0.36,0.67207,PietersenMaleParvalbumin,SCZ,Human
OXTR,-0.18,0.89224,PietersenMaleParvalbumin,SCZ,Human
PAH,0.22,0.75501,PietersenMaleParvalbumin,SCZ,Human
PAICS,-1.57,0.15030,PietersenMaleParvalbumin,SCZ,Human
PAK1,-0.11,0.24412,PietersenMaleParvalbumin,SCZ,Human
PAK4,-0.14,0.53636,PietersenMaleParvalbumin,SCZ,Human
PAPSS2,-0.55,0.51603,PietersenMaleParvalbumin,SCZ,Human
PARD3,0.59,0.49479,PietersenMaleParvalbumin,SCZ,Human
PARD6A,0.17,0.84376,PietersenMaleParvalbumin,SCZ,Human
PARK7,-0.42,0.69112,PietersenMaleParvalbumin,SCZ,Human
PARP1,0.06,0.94991,PietersenMaleParvalbumin,SCZ,Human
PARVB,-0.70,0.34500,PietersenMaleParvalbumin,SCZ,Human
PAX3,-0.74,0.18230,PietersenMaleParvalbumin,SCZ,Human
PAX4,0.02,0.56007,PietersenMaleParvalbumin,SCZ,Human
PAX6,0.42,0.68559,PietersenMaleParvalbumin,SCZ,Human
PAX8,-0.19,0.43623,PietersenMaleParvalbumin,SCZ,Human
PBX1,-0.44,0.66258,PietersenMaleParvalbumin,SCZ,Human
PC,0.74,0.45023,PietersenMaleParvalbumin,SCZ,Human
PCBP2,0.12,0.52814,PietersenMaleParvalbumin,SCZ,Human
PCK1,0.12,0.91446,PietersenMaleParvalbumin,SCZ,Human
PCNA,0.07,0.51767,PietersenMaleParvalbumin,SCZ,Human
PDCD1,0.10,0.91615,PietersenMaleParvalbumin,SCZ,Human
PDE10A,-0.07,0.56630,PietersenMaleParvalbumin,SCZ,Human
PDE11A,-0.60,0.27895,PietersenMaleParvalbumin,SCZ,Human
PDE1A,-0.34,0.33241,PietersenMaleParvalbumin,SCZ,Human
PDE3B,-0.02,0.35516,PietersenMaleParvalbumin,SCZ,Human
PDE7B,-0.22,0.66769,PietersenMaleParvalbumin,SCZ,Human
PDE8A,-0.46,0.38509,PietersenMaleParvalbumin,SCZ,Human
PDGFA,-0.24,0.72342,PietersenMaleParvalbumin,SCZ,Human
PDGFB,-0.21,0.73414,PietersenMaleParvalbumin,SCZ,Human
PDGFRA,-0.40,0.38653,PietersenMaleParvalbumin,SCZ,Human
PDGFRB,-0.20,0.81571,PietersenMaleParvalbumin,SCZ,Human
PDHA1,-0.34,0.64409,PietersenMaleParvalbumin,SCZ,Human
PDK1,0.18,0.83188,PietersenMaleParvalbumin,SCZ,Human
PDPK1,-0.53,0.32480,PietersenMaleParvalbumin,SCZ,Human
PDYN,0.73,0.59024,PietersenMaleParvalbumin,SCZ,Human
PECR,-1.08,0.18280,PietersenMaleParvalbumin,SCZ,Human
PER1,0.15,0.76432,PietersenMaleParvalbumin,SCZ,Human
PER2,-0.64,0.48333,PietersenMaleParvalbumin,SCZ,Human
PEX10,-0.64,0.30170,PietersenMaleParvalbumin,SCZ,Human
PFAS,-0.29,0.76081,PietersenMaleParvalbumin,SCZ,Human
PFKFB1,-0.44,0.08465,PietersenMaleParvalbumin,SCZ,Human
PFKFB2,0.08,0.43986,PietersenMaleParvalbumin,SCZ,Human
PFKFB3,-0.81,0.43530,PietersenMaleParvalbumin,SCZ,Human
PFKL,-0.38,0.60384,PietersenMaleParvalbumin,SCZ,Human
PGD,-0.53,0.53628,PietersenMaleParvalbumin,SCZ,Human
PGK1,-0.77,0.41189,PietersenMaleParvalbumin,SCZ,Human
PGLS,0.49,0.36411,PietersenMaleParvalbumin,SCZ,Human
PGM1,-0.53,0.60663,PietersenMaleParvalbumin,SCZ,Human
PGM2,-1.11,0.19245,PietersenMaleParvalbumin,SCZ,Human
PGM3,-0.63,0.17153,PietersenMaleParvalbumin,SCZ,Human
PGR,-0.41,0.66366,PietersenMaleParvalbumin,SCZ,Human
PHGDH,-0.22,0.82746,PietersenMaleParvalbumin,SCZ,Human
PHKA1,0.82,0.40535,PietersenMaleParvalbumin,SCZ,Human
PI4KA,-0.89,0.42735,PietersenMaleParvalbumin,SCZ,Human
PIAS1,-0.41,0.72744,PietersenMaleParvalbumin,SCZ,Human
PIAS4,-0.36,0.50497,PietersenMaleParvalbumin,SCZ,Human
PIK3AP1,0.30,0.75643,PietersenMaleParvalbumin,SCZ,Human
PIK3C2A,-0.54,0.24986,PietersenMaleParvalbumin,SCZ,Human
PIK3C3,-0.11,0.31285,PietersenMaleParvalbumin,SCZ,Human
PIK3CA,-0.84,0.31826,PietersenMaleParvalbumin,SCZ,Human
PIK3R1,-0.09,0.58180,PietersenMaleParvalbumin,SCZ,Human
PIK3R4,-0.24,0.72112,PietersenMaleParvalbumin,SCZ,Human
PIK3R6,-0.19,0.04922,PietersenMaleParvalbumin,SCZ,Human
PIM1,0.09,0.92286,PietersenMaleParvalbumin,SCZ,Human
PIP5K1C,0.52,0.55136,PietersenMaleParvalbumin,SCZ,Human
PKIA,-0.88,0.27594,PietersenMaleParvalbumin,SCZ,Human
PKLR,-0.60,0.46568,PietersenMaleParvalbumin,SCZ,Human
PKM,-0.12,0.80391,PietersenMaleParvalbumin,SCZ,Human
PKMYT1,-0.25,0.76539,PietersenMaleParvalbumin,SCZ,Human
PKN1,-0.63,0.58227,PietersenMaleParvalbumin,SCZ,Human
PLA2G4B,-0.16,0.40194,PietersenMaleParvalbumin,SCZ,Human
PLAT,-0.11,0.92623,PietersenMaleParvalbumin,SCZ,Human
PLAU,-0.89,0.40733,PietersenMaleParvalbumin,SCZ,Human
PLCB1,0.10,0.63812,PietersenMaleParvalbumin,SCZ,Human
PLCE1,-0.33,0.48420,PietersenMaleParvalbumin,SCZ,Human
PLCG1,0.08,0.79533,PietersenMaleParvalbumin,SCZ,Human
PLCG2,-0.57,0.49259,PietersenMaleParvalbumin,SCZ,Human
PLD1,0.01,0.52127,PietersenMaleParvalbumin,SCZ,Human
PLIN1,-0.87,0.48249,PietersenMaleParvalbumin,SCZ,Human
PLIN2,-0.31,0.72651,PietersenMaleParvalbumin,SCZ,Human
PLK1,-1.14,0.36048,PietersenMaleParvalbumin,SCZ,Human
PLTP,0.15,0.85666,PietersenMaleParvalbumin,SCZ,Human
PMAIP1,1.35,0.18636,PietersenMaleParvalbumin,SCZ,Human
PML,-0.43,0.42558,PietersenMaleParvalbumin,SCZ,Human
PMVK,0.15,0.87456,PietersenMaleParvalbumin,SCZ,Human
PNMT,0.01,0.98854,PietersenMaleParvalbumin,SCZ,Human
PNP,1.37,0.22999,PietersenMaleParvalbumin,SCZ,Human
PNPLA2,-0.20,0.56644,PietersenMaleParvalbumin,SCZ,Human
PNPT1,-0.63,0.54940,PietersenMaleParvalbumin,SCZ,Human
POLR2J2,-1.13,0.21242,PietersenMaleParvalbumin,SCZ,Human
POMC,1.54,0.10248,PietersenMaleParvalbumin,SCZ,Human
PORCN,-0.74,0.46778,PietersenMaleParvalbumin,SCZ,Human
POU5F1,0.29,0.49781,PietersenMaleParvalbumin,SCZ,Human
PPARA,0.42,0.43029,PietersenMaleParvalbumin,SCZ,Human
PPARD,-0.17,0.43925,PietersenMaleParvalbumin,SCZ,Human
PPARG,-0.01,0.99301,PietersenMaleParvalbumin,SCZ,Human
PPARGC1A,-0.90,0.38787,PietersenMaleParvalbumin,SCZ,Human
PPARGC1B,0.22,0.75939,PietersenMaleParvalbumin,SCZ,Human
PPAT,-0.65,0.43369,PietersenMaleParvalbumin,SCZ,Human
PPIA,-0.46,0.48322,PietersenMaleParvalbumin,SCZ,Human
PPID,1.03,0.35359,PietersenMaleParvalbumin,SCZ,Human
PPP1CA,-0.71,0.52101,PietersenMaleParvalbumin,SCZ,Human
PPP1R12A,-0.23,0.78684,PietersenMaleParvalbumin,SCZ,Human
PPP1R1A,-0.07,0.67522,PietersenMaleParvalbumin,SCZ,Human
PPP1R1B,0.81,0.41132,PietersenMaleParvalbumin,SCZ,Human
PPP2CA,-0.64,0.55885,PietersenMaleParvalbumin,SCZ,Human
PPP2R3B,0.44,0.52429,PietersenMaleParvalbumin,SCZ,Human
PPP3CA,-0.75,0.50506,PietersenMaleParvalbumin,SCZ,Human
PRCC,0.28,0.73701,PietersenMaleParvalbumin,SCZ,Human
PRDX1,-1.18,0.22544,PietersenMaleParvalbumin,SCZ,Human
PRDX5,-0.63,0.57680,PietersenMaleParvalbumin,SCZ,Human
PRDX6,-0.16,0.65528,PietersenMaleParvalbumin,SCZ,Human
PREX1,-0.28,0.80229,PietersenMaleParvalbumin,SCZ,Human
PRICKLE1,-0.60,0.41618,PietersenMaleParvalbumin,SCZ,Human
PRKAA1,-0.09,0.56674,PietersenMaleParvalbumin,SCZ,Human
PRKACA,0.12,0.63092,PietersenMaleParvalbumin,SCZ,Human
PRKAG2,-0.39,0.42132,PietersenMaleParvalbumin,SCZ,Human
PRKCA,-0.01,0.48933,PietersenMaleParvalbumin,SCZ,Human
PRKCB,0.03,0.33296,PietersenMaleParvalbumin,SCZ,Human
