HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
IL6R,-0.03,0.74086,GSE73798_MemantinevControl_8hr,AD,Mouse
IL6ST,-0.07,0.44293,GSE73798_MemantinevControl_8hr,AD,Mouse
IL7R,-0.16,0.09025,GSE73798_MemantinevControl_8hr,AD,Mouse
ILK,-0.07,0.46746,GSE73798_MemantinevControl_8hr,AD,Mouse
IMPA1,-0.20,0.02755,GSE73798_MemantinevControl_8hr,AD,Mouse
IMPDH1,-0.10,0.27971,GSE73798_MemantinevControl_8hr,AD,Mouse
INHBA,0.19,0.04696,GSE73798_MemantinevControl_8hr,AD,Mouse
INMT,0.02,0.87649,GSE73798_MemantinevControl_8hr,AD,Mouse
INPP4A,0.07,0.43638,GSE73798_MemantinevControl_8hr,AD,Mouse
INPP5D,0.02,0.78426,GSE73798_MemantinevControl_8hr,AD,Mouse
INPPL1,0.25,0.01409,GSE73798_MemantinevControl_8hr,AD,Mouse
INSR,0.23,0.02707,GSE73798_MemantinevControl_8hr,AD,Mouse
IRAK1,0.16,0.14272,GSE73798_MemantinevControl_8hr,AD,Mouse
IRF1,0.13,0.19598,GSE73798_MemantinevControl_8hr,AD,Mouse
IRF7,-0.05,0.60835,GSE73798_MemantinevControl_8hr,AD,Mouse
IRF9,0.04,0.65970,GSE73798_MemantinevControl_8hr,AD,Mouse
IRS1,-0.04,0.69743,GSE73798_MemantinevControl_8hr,AD,Mouse
IRS2,0.05,0.62101,GSE73798_MemantinevControl_8hr,AD,Mouse
ISG15,0.03,0.73746,GSE73798_MemantinevControl_8hr,AD,Mouse
ISL1,-0.02,0.78063,GSE73798_MemantinevControl_8hr,AD,Mouse
ITCH,0.09,0.48958,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGA11,-0.16,0.07185,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGA2B,0.10,0.23904,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGA4,0.15,0.12515,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGA5,0.07,0.45852,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGA6,-0.07,0.41978,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGAL,0.09,0.32509,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGAM,0.06,0.53792,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGAV,0.14,0.13834,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGB1,-0.14,0.17114,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGB2,-0.04,0.66381,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGB3,-0.05,0.63782,GSE73798_MemantinevControl_8hr,AD,Mouse
ITGB7,-0.03,0.72545,GSE73798_MemantinevControl_8hr,AD,Mouse
ITK,-0.18,0.11730,GSE73798_MemantinevControl_8hr,AD,Mouse
ITPA,-0.21,0.02792,GSE73798_MemantinevControl_8hr,AD,Mouse
ITPR1,0.14,0.15975,GSE73798_MemantinevControl_8hr,AD,Mouse
ITPR3,-0.05,0.60081,GSE73798_MemantinevControl_8hr,AD,Mouse
IYD,0.19,0.11816,GSE73798_MemantinevControl_8hr,AD,Mouse
JAG1,-0.04,0.62927,GSE73798_MemantinevControl_8hr,AD,Mouse
JAK1,-0.18,0.09651,GSE73798_MemantinevControl_8hr,AD,Mouse
JAK2,0.17,0.09646,GSE73798_MemantinevControl_8hr,AD,Mouse
JAK3,0.08,0.36161,GSE73798_MemantinevControl_8hr,AD,Mouse
JUN,-0.17,0.08645,GSE73798_MemantinevControl_8hr,AD,Mouse
JUNB,-0.10,0.37465,GSE73798_MemantinevControl_8hr,AD,Mouse
JUP,0.15,0.16634,GSE73798_MemantinevControl_8hr,AD,Mouse
KAT5,0.03,0.75605,GSE73798_MemantinevControl_8hr,AD,Mouse
KCNC3,0.02,0.83377,GSE73798_MemantinevControl_8hr,AD,Mouse
KCNJ6,0.31,0.00248,GSE73798_MemantinevControl_8hr,AD,Mouse
KCNN2,-0.04,0.62464,GSE73798_MemantinevControl_8hr,AD,Mouse
KDM1A,0.08,0.34203,GSE73798_MemantinevControl_8hr,AD,Mouse
KDR,-0.17,0.07637,GSE73798_MemantinevControl_8hr,AD,Mouse
KEAP1,-0.18,0.12584,GSE73798_MemantinevControl_8hr,AD,Mouse
KIDINS220,-0.03,0.76170,GSE73798_MemantinevControl_8hr,AD,Mouse
KIF3A,-0.11,0.31975,GSE73798_MemantinevControl_8hr,AD,Mouse
KIF5A,-0.04,0.74152,GSE73798_MemantinevControl_8hr,AD,Mouse
KIT,-0.12,0.23126,GSE73798_MemantinevControl_8hr,AD,Mouse
KITLG,0.10,0.26216,GSE73798_MemantinevControl_8hr,AD,Mouse
KLB,0.06,0.50897,GSE73798_MemantinevControl_8hr,AD,Mouse
KLF4,-0.10,0.29682,GSE73798_MemantinevControl_8hr,AD,Mouse
KMO,0.13,0.17402,GSE73798_MemantinevControl_8hr,AD,Mouse
KMT2A,0.09,0.37632,GSE73798_MemantinevControl_8hr,AD,Mouse
KNG1,-0.18,0.05858,GSE73798_MemantinevControl_8hr,AD,Mouse
KRAS,0.26,0.06571,GSE73798_MemantinevControl_8hr,AD,Mouse
KYNU,0.06,0.49600,GSE73798_MemantinevControl_8hr,AD,Mouse
L2HGDH,0.10,0.27183,GSE73798_MemantinevControl_8hr,AD,Mouse
LAMC1,0.13,0.26110,GSE73798_MemantinevControl_8hr,AD,Mouse
LAMC3,0.11,0.32179,GSE73798_MemantinevControl_8hr,AD,Mouse
LAT,-0.12,0.16187,GSE73798_MemantinevControl_8hr,AD,Mouse
LATS2,-0.04,0.66095,GSE73798_MemantinevControl_8hr,AD,Mouse
LCK,-0.04,0.68888,GSE73798_MemantinevControl_8hr,AD,Mouse
LCN2,-0.35,0.20899,GSE73798_MemantinevControl_8hr,AD,Mouse
LCP2,0.11,0.27662,GSE73798_MemantinevControl_8hr,AD,Mouse
LDHD,0.05,0.59029,GSE73798_MemantinevControl_8hr,AD,Mouse
LDLR,0.14,0.12283,GSE73798_MemantinevControl_8hr,AD,Mouse
LEF1,0.12,0.21772,GSE73798_MemantinevControl_8hr,AD,Mouse
LEFTY1,0.04,0.75740,GSE73798_MemantinevControl_8hr,AD,Mouse
LEP,0.01,0.89063,GSE73798_MemantinevControl_8hr,AD,Mouse
LEPR,0.05,0.61476,GSE73798_MemantinevControl_8hr,AD,Mouse
LIF,-0.16,0.22245,GSE73798_MemantinevControl_8hr,AD,Mouse
LIMK1,0.13,0.30384,GSE73798_MemantinevControl_8hr,AD,Mouse
LIPE,0.25,0.09275,GSE73798_MemantinevControl_8hr,AD,Mouse
LPAR1,-0.11,0.33035,GSE73798_MemantinevControl_8hr,AD,Mouse
LPAR6,0.12,0.21173,GSE73798_MemantinevControl_8hr,AD,Mouse
LPCAT3,0.06,0.49862,GSE73798_MemantinevControl_8hr,AD,Mouse
LPIN1,-0.09,0.32208,GSE73798_MemantinevControl_8hr,AD,Mouse
LPL,-0.17,0.09789,GSE73798_MemantinevControl_8hr,AD,Mouse
LRP1,-0.07,0.46671,GSE73798_MemantinevControl_8hr,AD,Mouse
LRP6,-0.11,0.22463,GSE73798_MemantinevControl_8hr,AD,Mouse
LRRK2,0.22,0.02393,GSE73798_MemantinevControl_8hr,AD,Mouse
LSM4,-0.10,0.35592,GSE73798_MemantinevControl_8hr,AD,Mouse
LTA4H,0.06,0.47856,GSE73798_MemantinevControl_8hr,AD,Mouse
LTB4R,-0.10,0.25740,GSE73798_MemantinevControl_8hr,AD,Mouse
LTC4S,-0.09,0.43495,GSE73798_MemantinevControl_8hr,AD,Mouse
LYN,-0.03,0.80120,GSE73798_MemantinevControl_8hr,AD,Mouse
MAD1L1,-0.12,0.18245,GSE73798_MemantinevControl_8hr,AD,Mouse
MAD2L2,0.07,0.48147,GSE73798_MemantinevControl_8hr,AD,Mouse
MAF,-0.10,0.31221,GSE73798_MemantinevControl_8hr,AD,Mouse
MAFA,0.20,0.07218,GSE73798_MemantinevControl_8hr,AD,Mouse
MAGED1,0.12,0.21257,GSE73798_MemantinevControl_8hr,AD,Mouse
MALT1,0.10,0.34641,GSE73798_MemantinevControl_8hr,AD,Mouse
MAML3,0.01,0.88542,GSE73798_MemantinevControl_8hr,AD,Mouse
MAOA,0.09,0.36920,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K1,0.03,0.76676,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K3,-0.04,0.64574,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K4,0.06,0.51080,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K5,0.18,0.06871,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K6,-0.12,0.21151,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP2K7,0.15,0.09489,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K1,0.16,0.17088,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K11,0.05,0.61268,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K14,-0.07,0.49558,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K2,-0.10,0.26633,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K3,-0.02,0.86425,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K5,-0.06,0.53591,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K7,0.14,0.20395,GSE73798_MemantinevControl_8hr,AD,Mouse
MAP3K8,0.11,0.23561,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPK1,0.12,0.27951,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPK14,0.18,0.06769,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPK7,-0.26,0.02132,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPK8,-0.07,0.42543,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPKAP1,-0.06,0.49317,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPKAPK2,-0.14,0.23806,GSE73798_MemantinevControl_8hr,AD,Mouse
MAPT,-0.22,0.03052,GSE73798_MemantinevControl_8hr,AD,Mouse
MARCKS,-0.09,0.36908,GSE73798_MemantinevControl_8hr,AD,Mouse
MAX,0.13,0.27275,GSE73798_MemantinevControl_8hr,AD,Mouse
MCAT,0.09,0.34120,GSE73798_MemantinevControl_8hr,AD,Mouse
MCCC1,0.03,0.73605,GSE73798_MemantinevControl_8hr,AD,Mouse
MCL1,0.15,0.10433,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM2,0.16,0.11067,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM3,0.05,0.59800,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM4,-0.11,0.33806,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM5,-0.11,0.25666,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM6,0.11,0.31302,GSE73798_MemantinevControl_8hr,AD,Mouse
MCM7,0.16,0.12197,GSE73798_MemantinevControl_8hr,AD,Mouse
MCOLN1,0.06,0.54974,GSE73798_MemantinevControl_8hr,AD,Mouse
MDH1,-0.18,0.14203,GSE73798_MemantinevControl_8hr,AD,Mouse
MDM2,0.06,0.49955,GSE73798_MemantinevControl_8hr,AD,Mouse
ME2,0.04,0.74041,GSE73798_MemantinevControl_8hr,AD,Mouse
MECR,-0.18,0.07208,GSE73798_MemantinevControl_8hr,AD,Mouse
MED1,-0.14,0.23353,GSE73798_MemantinevControl_8hr,AD,Mouse
MEF2C,-0.18,0.15402,GSE73798_MemantinevControl_8hr,AD,Mouse
MET,0.08,0.39734,GSE73798_MemantinevControl_8hr,AD,Mouse
MGLL,-0.26,0.03696,GSE73798_MemantinevControl_8hr,AD,Mouse
MIF,-0.09,0.31916,GSE73798_MemantinevControl_8hr,AD,Mouse
MITF,0.11,0.25720,GSE73798_MemantinevControl_8hr,AD,Mouse
MLH1,0.06,0.63054,GSE73798_MemantinevControl_8hr,AD,Mouse
MLKL,-0.10,0.28136,GSE73798_MemantinevControl_8hr,AD,Mouse
MLST8,0.08,0.47126,GSE73798_MemantinevControl_8hr,AD,Mouse
MME,-0.17,0.12087,GSE73798_MemantinevControl_8hr,AD,Mouse
MMP13,0.19,0.07613,GSE73798_MemantinevControl_8hr,AD,Mouse
MMP2,0.03,0.82040,GSE73798_MemantinevControl_8hr,AD,Mouse
MMP3,-0.07,0.49244,GSE73798_MemantinevControl_8hr,AD,Mouse
MMP7,0.13,0.24173,GSE73798_MemantinevControl_8hr,AD,Mouse
MMP9,0.05,0.52873,GSE73798_MemantinevControl_8hr,AD,Mouse
MPO,-0.16,0.09745,GSE73798_MemantinevControl_8hr,AD,Mouse
MPST,0.14,0.25704,GSE73798_MemantinevControl_8hr,AD,Mouse
MSH2,0.05,0.60715,GSE73798_MemantinevControl_8hr,AD,Mouse
MSH3,0.04,0.73073,GSE73798_MemantinevControl_8hr,AD,Mouse
MSH6,0.15,0.11190,GSE73798_MemantinevControl_8hr,AD,Mouse
MSN,-0.10,0.28181,GSE73798_MemantinevControl_8hr,AD,Mouse
MSX1,-0.04,0.68245,GSE73798_MemantinevControl_8hr,AD,Mouse
MTNR1A,-0.10,0.36365,GSE73798_MemantinevControl_8hr,AD,Mouse
MTNR1B,0.12,0.16638,GSE73798_MemantinevControl_8hr,AD,Mouse
MTOR,0.11,0.25772,GSE73798_MemantinevControl_8hr,AD,Mouse
MTR,-0.05,0.56676,GSE73798_MemantinevControl_8hr,AD,Mouse
MTTP,-0.03,0.72330,GSE73798_MemantinevControl_8hr,AD,Mouse
MVD,-0.22,0.03526,GSE73798_MemantinevControl_8hr,AD,Mouse
MVK,0.07,0.45097,GSE73798_MemantinevControl_8hr,AD,Mouse
MYB,-0.10,0.24813,GSE73798_MemantinevControl_8hr,AD,Mouse
MYC,0.13,0.34411,GSE73798_MemantinevControl_8hr,AD,Mouse
MYD88,-0.12,0.19296,GSE73798_MemantinevControl_8hr,AD,Mouse
MYH6,0.05,0.65993,GSE73798_MemantinevControl_8hr,AD,Mouse
MYL12B,-0.33,0.02289,GSE73798_MemantinevControl_8hr,AD,Mouse
MYL9,-0.07,0.55840,GSE73798_MemantinevControl_8hr,AD,Mouse
MYO6,-0.08,0.38647,GSE73798_MemantinevControl_8hr,AD,Mouse
MYOD1,0.02,0.82796,GSE73798_MemantinevControl_8hr,AD,Mouse
NAE1,0.06,0.61626,GSE73798_MemantinevControl_8hr,AD,Mouse
NAGLU,0.01,0.89882,GSE73798_MemantinevControl_8hr,AD,Mouse
NAGS,0.07,0.38968,GSE73798_MemantinevControl_8hr,AD,Mouse
NAT8,0.16,0.13245,GSE73798_MemantinevControl_8hr,AD,Mouse
NAT8L,-0.26,0.01486,GSE73798_MemantinevControl_8hr,AD,Mouse
NCAM1,-0.07,0.43353,GSE73798_MemantinevControl_8hr,AD,Mouse
NCBP1,-0.17,0.12630,GSE73798_MemantinevControl_8hr,AD,Mouse
NCF1,-0.07,0.45413,GSE73798_MemantinevControl_8hr,AD,Mouse
NCF2,-0.08,0.42957,GSE73798_MemantinevControl_8hr,AD,Mouse
NCK1,-0.16,0.11925,GSE73798_MemantinevControl_8hr,AD,Mouse
NCK2,0.06,0.52307,GSE73798_MemantinevControl_8hr,AD,Mouse
NCKAP1,0.15,0.19815,GSE73798_MemantinevControl_8hr,AD,Mouse
NCL,0.08,0.45134,GSE73798_MemantinevControl_8hr,AD,Mouse
NCOA2,0.26,0.00826,GSE73798_MemantinevControl_8hr,AD,Mouse
NCOA3,0.10,0.26113,GSE73798_MemantinevControl_8hr,AD,Mouse
NCOA4,0.13,0.29595,GSE73798_MemantinevControl_8hr,AD,Mouse
NCOR1,0.24,0.42118,GSE73798_MemantinevControl_8hr,AD,Mouse
NCSTN,-0.18,0.24284,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA1,-0.04,0.66458,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA10,0.03,0.74643,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA11,-0.19,0.09355,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA12,-0.05,0.67936,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA13,-0.06,0.56531,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA2,-0.01,0.93236,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA3,-0.16,0.08153,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA4,-0.04,0.66899,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA5,-0.15,0.10471,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA6,-0.21,0.03907,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA7,-0.20,0.04511,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA8,0.10,0.25414,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFA9,-0.02,0.83855,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFAB1,-0.20,0.03560,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB10,-0.15,0.24803,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB11,0.08,0.43300,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB2,-0.08,0.45311,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB3,0.02,0.89030,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB4,-0.22,0.12843,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB5,-0.15,0.26056,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB6,-0.07,0.50961,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB7,-0.08,0.59968,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB8,0.05,0.61401,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFB9,-0.14,0.28309,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFC1,-0.21,0.03295,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS1,-0.03,0.79591,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS2,-0.14,0.18682,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS3,-0.08,0.42253,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS4,-0.12,0.19994,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS6,-0.05,0.59585,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS7,0.03,0.75693,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFS8,-0.05,0.60404,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFV1,-0.02,0.80553,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFV2,-0.13,0.14919,GSE73798_MemantinevControl_8hr,AD,Mouse
NDUFV3,-0.16,0.12847,GSE73798_MemantinevControl_8hr,AD,Mouse
NEFL,-0.03,0.79835,GSE73798_MemantinevControl_8hr,AD,Mouse
NEFM,-0.21,0.18889,GSE73798_MemantinevControl_8hr,AD,Mouse
NEO1,0.09,0.34668,GSE73798_MemantinevControl_8hr,AD,Mouse
NEUROD1,0.01,0.88746,GSE73798_MemantinevControl_8hr,AD,Mouse
NEUROG1,0.06,0.46073,GSE73798_MemantinevControl_8hr,AD,Mouse
NF1,-0.06,0.46237,GSE73798_MemantinevControl_8hr,AD,Mouse
NFATC1,-0.31,0.00445,GSE73798_MemantinevControl_8hr,AD,Mouse
NFATC2,0.11,0.20829,GSE73798_MemantinevControl_8hr,AD,Mouse
NFE2L2,-0.10,0.36537,GSE73798_MemantinevControl_8hr,AD,Mouse
NFKB1,0.08,0.34157,GSE73798_MemantinevControl_8hr,AD,Mouse
NFKB2,0.07,0.40521,GSE73798_MemantinevControl_8hr,AD,Mouse
NFKBIA,0.05,0.63850,GSE73798_MemantinevControl_8hr,AD,Mouse
NFYA,-0.02,0.84317,GSE73798_MemantinevControl_8hr,AD,Mouse
NGF,-0.06,0.53097,GSE73798_MemantinevControl_8hr,AD,Mouse
NGFR,-0.12,0.25003,GSE73798_MemantinevControl_8hr,AD,Mouse
NKD1,0.03,0.70994,GSE73798_MemantinevControl_8hr,AD,Mouse
NKX2-2,0.11,0.22641,GSE73798_MemantinevControl_8hr,AD,Mouse
NKX3-1,-0.09,0.34991,GSE73798_MemantinevControl_8hr,AD,Mouse
NLK,-0.01,0.88248,GSE73798_MemantinevControl_8hr,AD,Mouse
NODAL,0.07,0.42900,GSE73798_MemantinevControl_8hr,AD,Mouse
NOS1,0.03,0.75519,GSE73798_MemantinevControl_8hr,AD,Mouse
NOS1AP,0.03,0.70988,GSE73798_MemantinevControl_8hr,AD,Mouse
NOS2,-0.12,0.19513,GSE73798_MemantinevControl_8hr,AD,Mouse
NOS3,-0.04,0.70386,GSE73798_MemantinevControl_8hr,AD,Mouse
NOTCH1,0.05,0.63256,GSE73798_MemantinevControl_8hr,AD,Mouse
NOX1,-0.22,0.03414,GSE73798_MemantinevControl_8hr,AD,Mouse
NPC2,0.01,0.91213,GSE73798_MemantinevControl_8hr,AD,Mouse
NPPA,-0.04,0.67103,GSE73798_MemantinevControl_8hr,AD,Mouse
NPPB,0.04,0.64811,GSE73798_MemantinevControl_8hr,AD,Mouse
NPR1,-0.05,0.52934,GSE73798_MemantinevControl_8hr,AD,Mouse
NPY,-0.14,0.20587,GSE73798_MemantinevControl_8hr,AD,Mouse
NQO1,0.11,0.27756,GSE73798_MemantinevControl_8hr,AD,Mouse
NR0B2,-0.11,0.22725,GSE73798_MemantinevControl_8hr,AD,Mouse
NR1H3,0.04,0.63375,GSE73798_MemantinevControl_8hr,AD,Mouse
NR3C1,0.02,0.86195,GSE73798_MemantinevControl_8hr,AD,Mouse
NR4A1,-0.06,0.58960,GSE73798_MemantinevControl_8hr,AD,Mouse
NR4A3,0.24,0.01273,GSE73798_MemantinevControl_8hr,AD,Mouse
NRF1,0.07,0.42918,GSE73798_MemantinevControl_8hr,AD,Mouse
NRG1,-0.18,0.08207,GSE73798_MemantinevControl_8hr,AD,Mouse
NRG3,-0.18,0.08004,GSE73798_MemantinevControl_8hr,AD,Mouse
NRG4,0.06,0.56369,GSE73798_MemantinevControl_8hr,AD,Mouse
NSF,0.06,0.57661,GSE73798_MemantinevControl_8hr,AD,Mouse
NTF3,0.12,0.21400,GSE73798_MemantinevControl_8hr,AD,Mouse
NTF4,-0.19,0.06757,GSE73798_MemantinevControl_8hr,AD,Mouse
NTNG1,-0.21,0.04112,GSE73798_MemantinevControl_8hr,AD,Mouse
NTRK1,0.10,0.43715,GSE73798_MemantinevControl_8hr,AD,Mouse
NTRK2,0.16,0.07431,GSE73798_MemantinevControl_8hr,AD,Mouse
NTRK3,-0.12,0.29500,GSE73798_MemantinevControl_8hr,AD,Mouse
OAT,-0.09,0.40184,GSE73798_MemantinevControl_8hr,AD,Mouse
ODC1,0.09,0.36970,GSE73798_MemantinevControl_8hr,AD,Mouse
OGDH,0.13,0.18760,GSE73798_MemantinevControl_8hr,AD,Mouse
OLR1,-0.04,0.62718,GSE73798_MemantinevControl_8hr,AD,Mouse
OPLAH,0.11,0.33359,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC1,-0.04,0.63070,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC2,0.14,0.17284,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC3,0.06,0.56522,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC4,0.04,0.65710,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC5,0.09,0.33854,GSE73798_MemantinevControl_8hr,AD,Mouse
ORC6,0.00,0.97591,GSE73798_MemantinevControl_8hr,AD,Mouse
OTC,0.01,0.90945,GSE73798_MemantinevControl_8hr,AD,Mouse
OXCT1,0.06,0.58454,GSE73798_MemantinevControl_8hr,AD,Mouse
OXSM,0.13,0.15028,GSE73798_MemantinevControl_8hr,AD,Mouse
OXT,-0.11,0.26174,GSE73798_MemantinevControl_8hr,AD,Mouse
OXTR,-0.14,0.15367,GSE73798_MemantinevControl_8hr,AD,Mouse
PAH,0.03,0.72470,GSE73798_MemantinevControl_8hr,AD,Mouse
PAICS,-0.02,0.83709,GSE73798_MemantinevControl_8hr,AD,Mouse
PAK1,-0.06,0.69305,GSE73798_MemantinevControl_8hr,AD,Mouse
PAK4,-0.03,0.80798,GSE73798_MemantinevControl_8hr,AD,Mouse
PAPSS2,-0.07,0.40547,GSE73798_MemantinevControl_8hr,AD,Mouse
PARD3,-0.11,0.26799,GSE73798_MemantinevControl_8hr,AD,Mouse
PARD6A,0.19,0.07435,GSE73798_MemantinevControl_8hr,AD,Mouse
PARK7,-0.05,0.57279,GSE73798_MemantinevControl_8hr,AD,Mouse
PARP1,-0.07,0.40572,GSE73798_MemantinevControl_8hr,AD,Mouse
PARVB,-0.01,0.89244,GSE73798_MemantinevControl_8hr,AD,Mouse
PAX3,0.07,0.51669,GSE73798_MemantinevControl_8hr,AD,Mouse
PAX4,-0.03,0.74679,GSE73798_MemantinevControl_8hr,AD,Mouse
PAX6,-0.08,0.42076,GSE73798_MemantinevControl_8hr,AD,Mouse
PAX8,-0.18,0.10149,GSE73798_MemantinevControl_8hr,AD,Mouse
PBX1,0.12,0.17855,GSE73798_MemantinevControl_8hr,AD,Mouse
PCBP2,-0.08,0.37888,GSE73798_MemantinevControl_8hr,AD,Mouse
PCK1,0.14,0.11153,GSE73798_MemantinevControl_8hr,AD,Mouse
PCNA,-0.09,0.39379,GSE73798_MemantinevControl_8hr,AD,Mouse
PDCD1,-0.02,0.85273,GSE73798_MemantinevControl_8hr,AD,Mouse
PDE10A,0.12,0.24090,GSE73798_MemantinevControl_8hr,AD,Mouse
PDE11A,0.09,0.40540,GSE73798_MemantinevControl_8hr,AD,Mouse
PDE1A,-0.08,0.38841,GSE73798_MemantinevControl_8hr,AD,Mouse
PDE3B,-0.07,0.42960,GSE73798_MemantinevControl_8hr,AD,Mouse
PDE7B,0.02,0.82571,GSE73798_MemantinevControl_8hr,AD,Mouse
PDGFA,-0.10,0.41974,GSE73798_MemantinevControl_8hr,AD,Mouse
PDGFB,-0.14,0.16099,GSE73798_MemantinevControl_8hr,AD,Mouse
PDGFRA,0.29,0.00989,GSE73798_MemantinevControl_8hr,AD,Mouse
PDGFRB,-0.04,0.71856,GSE73798_MemantinevControl_8hr,AD,Mouse
PDHA1,0.11,0.25297,GSE73798_MemantinevControl_8hr,AD,Mouse
PDK1,0.11,0.28235,GSE73798_MemantinevControl_8hr,AD,Mouse
PDPK1,0.11,0.28235,GSE73798_MemantinevControl_8hr,AD,Mouse
PDYN,-0.17,0.07320,GSE73798_MemantinevControl_8hr,AD,Mouse
PECR,-0.06,0.50076,GSE73798_MemantinevControl_8hr,AD,Mouse
PER1,-0.09,0.35052,GSE73798_MemantinevControl_8hr,AD,Mouse
PER2,0.09,0.39203,GSE73798_MemantinevControl_8hr,AD,Mouse
PEX10,0.18,0.18831,GSE73798_MemantinevControl_8hr,AD,Mouse
PFAS,-0.11,0.20466,GSE73798_MemantinevControl_8hr,AD,Mouse
PFKFB1,0.15,0.14614,GSE73798_MemantinevControl_8hr,AD,Mouse
PFKFB2,-0.02,0.78250,GSE73798_MemantinevControl_8hr,AD,Mouse
PFKFB3,-0.02,0.91454,GSE73798_MemantinevControl_8hr,AD,Mouse
PFKL,0.01,0.89439,GSE73798_MemantinevControl_8hr,AD,Mouse
PGD,-0.06,0.57871,GSE73798_MemantinevControl_8hr,AD,Mouse
PGK1,0.08,0.41693,GSE73798_MemantinevControl_8hr,AD,Mouse
PGLS,-0.08,0.55728,GSE73798_MemantinevControl_8hr,AD,Mouse
PGM1,-0.02,0.86650,GSE73798_MemantinevControl_8hr,AD,Mouse
PGM2,0.12,0.20109,GSE73798_MemantinevControl_8hr,AD,Mouse
PGM3,0.10,0.29719,GSE73798_MemantinevControl_8hr,AD,Mouse
