Term,ID,Source_Sheet,Source_DB,Gene
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA10
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA10
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA10
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA11
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA11
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA11
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA11
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA2B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA2B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA2B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA2B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGA9
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGA9
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGA9
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGA9
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGAD
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGAD
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGAD
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGAD
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGAE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGAE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGAE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGAE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGAL
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGAL
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGAL
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGAL
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGAV
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGAV
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGAV
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGAV
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGAX
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGAX
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGAX
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGAX
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB7
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,ITGB8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,ITGB8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,ITGB8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,ITGB8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,JAK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,JAK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,JAK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,JAK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,JAK2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,JAK2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,JAK2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,JAK2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,JAK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,JAK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,JAK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,JAK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,KDR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,KDR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,KDR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,KDR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,KIT
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,KIT
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,KIT
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,KIT
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,KITLG
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,KITLG
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,KITLG
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,KITLG
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,KRAS
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,KRAS
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,KRAS
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,KRAS
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMA1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMA1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMA1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMA1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMA2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMA3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMA4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMA5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMB1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMB2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMB3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMC1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMC1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMC1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMC1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMC2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMC2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMC2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMC2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LAMC3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LAMC3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LAMC3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LAMC3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LIPE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LIPE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LIPE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LIPE
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,LPAR6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,LPAR6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,LPAR6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,LPAR6
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MAP2K1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MAP2K1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MAP2K1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MAP2K1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MAP2K2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MAP2K2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MAP2K2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MAP2K2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MAPK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MAPK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MAPK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MAPK1
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MAPK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MAPK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MAPK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MAPK3
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MDM2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MDM2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MDM2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MDM2
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MET
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MET
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MET
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MET
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MLST8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MLST8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MLST8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MLST8
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,MTOR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,MTOR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,MTOR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,MTOR
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,NGF
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Lactate-Shuttle,wikipathways,NGF
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,FA-Synthesis,wikipathways,NGF
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Glycogenesis,wikipathways,NGF
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,WP3932,Gluconeogenesis,wikipathways,NGFR
